Hour	MeanValue
01-Jan-2017 00:00:00	NaN
01-Jan-2017 01:00:00	1.355
01-Jan-2017 02:00:00	1.35
01-Jan-2017 03:00:00	1.35
01-Jan-2017 04:00:00	1.35
01-Jan-2017 05:00:00	1.34
01-Jan-2017 06:00:00	1.34
01-Jan-2017 07:00:00	1.34
01-Jan-2017 08:00:00	1.3375
01-Jan-2017 09:00:00	1.335
01-Jan-2017 10:00:00	1.3325
01-Jan-2017 11:00:00	1.3375
01-Jan-2017 12:00:00	1.3325
01-Jan-2017 13:00:00	1.335
01-Jan-2017 14:00:00	1.3275
01-Jan-2017 15:00:00	1.3275
01-Jan-2017 16:00:00	1.3275
01-Jan-2017 17:00:00	1.325
01-Jan-2017 18:00:00	1.325
01-Jan-2017 19:00:00	1.3225
01-Jan-2017 20:00:00	1.3175
01-Jan-2017 21:00:00	1.3125
01-Jan-2017 22:00:00	1.32
01-Jan-2017 23:00:00	1.32
02-Jan-2017 00:00:00	1.32
02-Jan-2017 01:00:00	1.3175
02-Jan-2017 02:00:00	1.3175
02-Jan-2017 03:00:00	1.3175
02-Jan-2017 04:00:00	1.32
02-Jan-2017 05:00:00	1.32
02-Jan-2017 06:00:00	1.3225
02-Jan-2017 07:00:00	1.33
02-Jan-2017 08:00:00	1.34
02-Jan-2017 09:00:00	1.345
02-Jan-2017 10:00:00	1.35
02-Jan-2017 11:00:00	1.355
02-Jan-2017 12:00:00	1.355
02-Jan-2017 13:00:00	1.355
02-Jan-2017 14:00:00	1.3525
02-Jan-2017 15:00:00	1.3625
02-Jan-2017 16:00:00	1.3525
02-Jan-2017 17:00:00	1.3525
02-Jan-2017 18:00:00	1.355
02-Jan-2017 19:00:00	1.3575
02-Jan-2017 20:00:00	1.3625
02-Jan-2017 21:00:00	1.37
02-Jan-2017 22:00:00	1.3775
02-Jan-2017 23:00:00	1.375
03-Jan-2017 00:00:00	1.375
03-Jan-2017 01:00:00	1.385
03-Jan-2017 02:00:00	1.3875
03-Jan-2017 03:00:00	1.4
03-Jan-2017 04:00:00	1.4175
03-Jan-2017 05:00:00	1.4275
03-Jan-2017 06:00:00	1.435
03-Jan-2017 07:00:00	1.4475
03-Jan-2017 08:00:00	1.4675
03-Jan-2017 09:00:00	1.49
03-Jan-2017 10:00:00	1.51
03-Jan-2017 11:00:00	1.5275
03-Jan-2017 12:00:00	1.54
03-Jan-2017 13:00:00	1.555
03-Jan-2017 14:00:00	1.575
03-Jan-2017 15:00:00	1.5875
03-Jan-2017 16:00:00	1.6
03-Jan-2017 17:00:00	1.615
03-Jan-2017 18:00:00	1.6175
03-Jan-2017 19:00:00	1.6225
03-Jan-2017 20:00:00	1.6575
03-Jan-2017 21:00:00	1.685
03-Jan-2017 22:00:00	1.7225
03-Jan-2017 23:00:00	1.7625
