Hour	MeanValue
01-Jan-2017 00:00:00	NaN
01-Jan-2017 01:00:00	5.34
01-Jan-2017 02:00:00	5.335
01-Jan-2017 03:00:00	5.34
01-Jan-2017 04:00:00	5.3325
01-Jan-2017 05:00:00	5.335
01-Jan-2017 06:00:00	5.3325
01-Jan-2017 07:00:00	5.33
01-Jan-2017 08:00:00	5.33
01-Jan-2017 09:00:00	5.3275
01-Jan-2017 10:00:00	5.33
01-Jan-2017 11:00:00	5.3275
01-Jan-2017 12:00:00	5.3275
01-Jan-2017 13:00:00	5.325
01-Jan-2017 14:00:00	5.3225
01-Jan-2017 15:00:00	5.325
01-Jan-2017 16:00:00	5.325
01-Jan-2017 17:00:00	5.33
01-Jan-2017 18:00:00	5.325
01-Jan-2017 19:00:00	5.325
01-Jan-2017 20:00:00	5.335
01-Jan-2017 21:00:00	5.3375
01-Jan-2017 22:00:00	5.3375
01-Jan-2017 23:00:00	5.3425
02-Jan-2017 00:00:00	5.345
02-Jan-2017 01:00:00	5.3475
02-Jan-2017 02:00:00	5.3475
02-Jan-2017 03:00:00	5.35
02-Jan-2017 04:00:00	5.3475
02-Jan-2017 05:00:00	5.345
02-Jan-2017 06:00:00	5.345
02-Jan-2017 07:00:00	5.3425
02-Jan-2017 08:00:00	5.34
02-Jan-2017 09:00:00	5.3425
02-Jan-2017 10:00:00	5.335
02-Jan-2017 11:00:00	5.3375
02-Jan-2017 12:00:00	5.3425
02-Jan-2017 13:00:00	5.3425
02-Jan-2017 14:00:00	5.345
02-Jan-2017 15:00:00	5.345
02-Jan-2017 16:00:00	5.34
02-Jan-2017 17:00:00	5.345
02-Jan-2017 18:00:00	5.3475
02-Jan-2017 19:00:00	5.3575
02-Jan-2017 20:00:00	5.3525
02-Jan-2017 21:00:00	5.36
02-Jan-2017 22:00:00	5.3575
02-Jan-2017 23:00:00	5.36
03-Jan-2017 00:00:00	5.35
03-Jan-2017 01:00:00	5.3575
03-Jan-2017 02:00:00	5.3525
03-Jan-2017 03:00:00	5.3525
03-Jan-2017 04:00:00	5.35
03-Jan-2017 05:00:00	5.3475
03-Jan-2017 06:00:00	5.3475
03-Jan-2017 07:00:00	5.3475
03-Jan-2017 08:00:00	5.3475
03-Jan-2017 09:00:00	5.35
03-Jan-2017 10:00:00	5.3475
03-Jan-2017 11:00:00	5.35
03-Jan-2017 12:00:00	5.3475
03-Jan-2017 13:00:00	5.35
03-Jan-2017 14:00:00	5.3525
03-Jan-2017 15:00:00	5.3525
03-Jan-2017 16:00:00	5.365
03-Jan-2017 17:00:00	5.365
03-Jan-2017 18:00:00	5.3775
03-Jan-2017 19:00:00	5.385
03-Jan-2017 20:00:00	5.395
03-Jan-2017 21:00:00	5.405
03-Jan-2017 22:00:00	5.425
03-Jan-2017 23:00:00	5.4525
04-Jan-2017 00:00:00	5.4775
04-Jan-2017 01:00:00	5.535
04-Jan-2017 02:00:00	5.595
04-Jan-2017 03:00:00	5.6675
04-Jan-2017 04:00:00	5.7725
04-Jan-2017 05:00:00	5.9075
04-Jan-2017 06:00:00	6.0575
04-Jan-2017 07:00:00	6.2575
04-Jan-2017 08:00:00	6.375
04-Jan-2017 09:00:00	6.555
04-Jan-2017 10:00:00	6.65
04-Jan-2017 11:00:00	6.7675
04-Jan-2017 12:00:00	6.905
04-Jan-2017 13:00:00	6.995
04-Jan-2017 14:00:00	7.1225
04-Jan-2017 15:00:00	7.195
04-Jan-2017 16:00:00	7.22
04-Jan-2017 17:00:00	7.15
04-Jan-2017 18:00:00	7.065
04-Jan-2017 19:00:00	7.0225
04-Jan-2017 20:00:00	6.9775
04-Jan-2017 21:00:00	6.91
04-Jan-2017 22:00:00	6.88
04-Jan-2017 23:00:00	6.7825
05-Jan-2017 00:00:00	6.7725
05-Jan-2017 01:00:00	6.705
05-Jan-2017 02:00:00	6.655
05-Jan-2017 03:00:00	6.5975
05-Jan-2017 04:00:00	6.57
05-Jan-2017 05:00:00	6.535
05-Jan-2017 06:00:00	6.5125
05-Jan-2017 07:00:00	6.465
05-Jan-2017 08:00:00	6.425
05-Jan-2017 09:00:00	6.395
05-Jan-2017 10:00:00	6.3575
05-Jan-2017 11:00:00	6.2825
05-Jan-2017 12:00:00	6.3075
05-Jan-2017 13:00:00	6.28
05-Jan-2017 14:00:00	6.265
05-Jan-2017 15:00:00	6.25
05-Jan-2017 16:00:00	6.2325
05-Jan-2017 17:00:00	6.2075
05-Jan-2017 18:00:00	6.1725
05-Jan-2017 19:00:00	6.1425
05-Jan-2017 20:00:00	6.16
05-Jan-2017 21:00:00	6.1225
05-Jan-2017 22:00:00	6.085
05-Jan-2017 23:00:00	6.075
06-Jan-2017 00:00:00	6.075
06-Jan-2017 01:00:00	6.06
06-Jan-2017 02:00:00	6.0475
06-Jan-2017 03:00:00	6.055
06-Jan-2017 04:00:00	5.9925
06-Jan-2017 05:00:00	5.9925
06-Jan-2017 06:00:00	6.0025
06-Jan-2017 07:00:00	5.965
06-Jan-2017 08:00:00	5.965
06-Jan-2017 09:00:00	5.9325
06-Jan-2017 10:00:00	5.96
06-Jan-2017 11:00:00	5.935
06-Jan-2017 12:00:00	5.93
06-Jan-2017 13:00:00	5.8975
06-Jan-2017 14:00:00	5.9075
06-Jan-2017 15:00:00	5.9125
06-Jan-2017 16:00:00	5.895
06-Jan-2017 17:00:00	5.8875
06-Jan-2017 18:00:00	5.9075
06-Jan-2017 19:00:00	5.89
06-Jan-2017 20:00:00	5.8725
06-Jan-2017 21:00:00	5.87
06-Jan-2017 22:00:00	5.85
06-Jan-2017 23:00:00	5.8525
07-Jan-2017 00:00:00	5.845
07-Jan-2017 01:00:00	5.8425
07-Jan-2017 02:00:00	5.8275
07-Jan-2017 03:00:00	5.8275
07-Jan-2017 04:00:00	5.8175
07-Jan-2017 05:00:00	5.8125
07-Jan-2017 06:00:00	5.8325
07-Jan-2017 07:00:00	5.8275
07-Jan-2017 08:00:00	5.8175
07-Jan-2017 09:00:00	5.82
07-Jan-2017 10:00:00	5.8375
07-Jan-2017 11:00:00	5.8325
07-Jan-2017 12:00:00	5.855
07-Jan-2017 13:00:00	5.8625
07-Jan-2017 14:00:00	5.8625
07-Jan-2017 15:00:00	5.9175
07-Jan-2017 16:00:00	5.9925
07-Jan-2017 17:00:00	6.08
07-Jan-2017 18:00:00	6.2075
07-Jan-2017 19:00:00	6.445
07-Jan-2017 20:00:00	6.655
07-Jan-2017 21:00:00	6.7475
07-Jan-2017 22:00:00	6.905
07-Jan-2017 23:00:00	6.9975
08-Jan-2017 00:00:00	7.155
08-Jan-2017 01:00:00	7.255
08-Jan-2017 02:00:00	7.4375
08-Jan-2017 03:00:00	7.65
08-Jan-2017 04:00:00	7.97
08-Jan-2017 05:00:00	8.4275
08-Jan-2017 06:00:00	9.0775
08-Jan-2017 07:00:00	10.0925
08-Jan-2017 08:00:00	11.255
08-Jan-2017 09:00:00	12.695
08-Jan-2017 10:00:00	14.295
08-Jan-2017 11:00:00	16.005
08-Jan-2017 12:00:00	17.58
08-Jan-2017 13:00:00	18.6875
08-Jan-2017 14:00:00	19.55
08-Jan-2017 15:00:00	20.2525
08-Jan-2017 16:00:00	20.725
08-Jan-2017 17:00:00	20.9675
08-Jan-2017 18:00:00	21.07
08-Jan-2017 19:00:00	20.88
08-Jan-2017 20:00:00	20.27
08-Jan-2017 21:00:00	19.5575
08-Jan-2017 22:00:00	18.8675
08-Jan-2017 23:00:00	18.255
09-Jan-2017 00:00:00	17.54
09-Jan-2017 01:00:00	16.9425
09-Jan-2017 02:00:00	16.42
09-Jan-2017 03:00:00	16.1
09-Jan-2017 04:00:00	15.7475
09-Jan-2017 05:00:00	15.175
09-Jan-2017 06:00:00	14.635
09-Jan-2017 07:00:00	14.1
09-Jan-2017 08:00:00	13.6125
09-Jan-2017 09:00:00	13.18
09-Jan-2017 10:00:00	12.76
09-Jan-2017 11:00:00	12.39
09-Jan-2017 12:00:00	11.9475
09-Jan-2017 13:00:00	11.6875
09-Jan-2017 14:00:00	11.4325
09-Jan-2017 15:00:00	11.235
09-Jan-2017 16:00:00	10.975
09-Jan-2017 17:00:00	10.825
09-Jan-2017 18:00:00	10.5475
09-Jan-2017 19:00:00	10.315
09-Jan-2017 20:00:00	10.135
09-Jan-2017 21:00:00	10.0525
09-Jan-2017 22:00:00	10.055
09-Jan-2017 23:00:00	10.13
10-Jan-2017 00:00:00	10.28
10-Jan-2017 01:00:00	10.4125
10-Jan-2017 02:00:00	10.6725
10-Jan-2017 03:00:00	10.96
10-Jan-2017 04:00:00	11.025
10-Jan-2017 05:00:00	11.1525
