Hour	MeanValue
01-Jan-2017 00:00:00	NaN
01-Jan-2017 01:00:00	3.845
01-Jan-2017 02:00:00	3.8425
01-Jan-2017 03:00:00	3.835
01-Jan-2017 04:00:00	3.83
01-Jan-2017 05:00:00	3.83
01-Jan-2017 06:00:00	3.825
01-Jan-2017 07:00:00	3.82
01-Jan-2017 08:00:00	3.82
01-Jan-2017 09:00:00	3.8175
01-Jan-2017 10:00:00	3.8175
01-Jan-2017 11:00:00	3.8175
01-Jan-2017 12:00:00	3.82
01-Jan-2017 13:00:00	3.82
01-Jan-2017 14:00:00	3.8175
01-Jan-2017 15:00:00	3.82
01-Jan-2017 16:00:00	3.82
01-Jan-2017 17:00:00	3.8225
01-Jan-2017 18:00:00	3.83
01-Jan-2017 19:00:00	3.8275
01-Jan-2017 20:00:00	3.825
01-Jan-2017 21:00:00	3.83
01-Jan-2017 22:00:00	3.83
01-Jan-2017 23:00:00	3.825
02-Jan-2017 00:00:00	3.82
02-Jan-2017 01:00:00	3.82
02-Jan-2017 02:00:00	3.8225
02-Jan-2017 03:00:00	3.82
02-Jan-2017 04:00:00	3.82
02-Jan-2017 05:00:00	3.8225
02-Jan-2017 06:00:00	3.8275
02-Jan-2017 07:00:00	3.82
02-Jan-2017 08:00:00	3.8225
02-Jan-2017 09:00:00	3.8075
02-Jan-2017 10:00:00	3.785
02-Jan-2017 11:00:00	3.7775
02-Jan-2017 12:00:00	3.7725
02-Jan-2017 13:00:00	3.7725
02-Jan-2017 14:00:00	3.7775
02-Jan-2017 15:00:00	3.785
02-Jan-2017 16:00:00	3.8
02-Jan-2017 17:00:00	3.8125
02-Jan-2017 18:00:00	3.8275
02-Jan-2017 19:00:00	3.845
02-Jan-2017 20:00:00	3.8575
02-Jan-2017 21:00:00	3.87
02-Jan-2017 22:00:00	3.87
02-Jan-2017 23:00:00	3.875
03-Jan-2017 00:00:00	3.87
03-Jan-2017 01:00:00	3.8625
03-Jan-2017 02:00:00	3.86
03-Jan-2017 03:00:00	3.855
03-Jan-2017 04:00:00	3.845
03-Jan-2017 05:00:00	3.835
03-Jan-2017 06:00:00	3.83
